oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
28047,28,37.888,0,15.79779,31.59558,119.9909,79.2393,0,0,,6435,96.4,0.6495042,37.1,423,2622,3914,0,0,6055,0.0662263,0.1251858,0.2270851,0.2992568,0,0,9551
28048,28,28.48521,29.45942,14.72971,73.64855,163.0715,81.53574,0,29.56393,,11680,95.5,0.6265378,39.9,742,4552,7103,48,0,8759,0.0584542,0.129581,0.2249115,0.3420482,0,0,11126
28049,28,42.40566,0,26.02811,26.02811,159.3813,117.5764,0,0,,6377,96.1,0.6042502,38.8,390,2494,3837,0,0,4673,0.0492189,0.137813,0.2249091,0.3441044,0,0,11229
28050,28,21.49235,0,36.31741,36.31741,140.812,91.74117,0,0,,6598,94.9,0.5917273,43.9,408,2611,3984,0,0,6629,0.0632071,0.1585458,0.2416654,0.2689697,0,0,11751
28051,28,21.89371,0,36.7332,48.97759,108.7666,90.35993,0,0,,8052,83.8,0.51766,52.6,507,3624,4353,53.4,0,8584,0.0594129,0.1430569,0.2416123,0.277959,0,0.004659832,10771
28052,28,36.83536,0,0,0,104.4689,127.6843,0,0,,1561,0,0.4615385,42.9,127,715,945,0,0,1029,0.0379009,0.1360544,0.2400389,0.3236152,0,0,7907
28054,28,37.23697,0,32.92362,43.89816,149.8781,75.59071,12.15658,0,,13528,97.1,0.652562,34.5,940,5601,7568,0,0,9534,0.0483533,0.1169499,0.2209985,0.3516887,0,0,9881
28056,28,20.81586,0,24.43569,48.87138,119.1273,77.8909,5.242739,0,0,28995,95.5,0.5740308,50,1948,12846,15830,60.3,0.3,32508,0.0762582,0.1415344,0.2488003,0.2456934,0,0.004921865,12091
28057,28,23.00885,0,0,0,109.4605,31.27443,0,0,,1138,0,0.6,40.8,81,470,621,0,0,878,0.0546697,0.1355353,0.2175399,0.2596811,0,0.006833713,9186
28058,28,30.86844,0,0,0,106.8376,53.4188,0,0,,1163,0,0.5611814,46.9,90,474,611,0,0,683,0.0351391,0.136164,0.2606149,0.2928258,0,0,8817
28059,28,18.65966,0,0,0,72.93946,145.8789,0,0,,761,0,0.48,43.1,57,325,415,0,0,546,0.0311355,0.1501832,0.2161172,0.3076923,0,0.005494506,10601
28060,28,23.45457,8.031484,20.07871,48.1889,152.2874,77.97536,6.742179,8.175278,0,25860,94.6,0.5668927,40.3,1422,10173,15124,52.1,0.2,32655,0.0869698,0.175134,0.2226918,0.2276834,0,0.008482621,11054
28061,28,34.3966,12.35483,37.06449,61.77415,108.3256,91.13106,0,12.4533,,8395,95.6,0.6133104,43.5,582,3486,4894,0,0,8042,0.0574484,0.1434966,0.2403631,0.2772942,0,0,10194
28062,28,25.71757,0,0,0,145.3816,85.22371,0,0,,7000,92.2,0.6033729,38.2,516,3202,3913,0,0,5423,0.0516319,0.1307395,0.2443297,0.2946709,0,0,10102
28063,28,37.35027,0,0,0,168.8872,96.95377,0,0,,5660,98.7,0.565825,33.5,337,2218,3405,0,0,4275,0.0470175,0.1487719,0.2130994,0.305731,0,0,8936
28064,28,35.66922,0,0,31.92338,170.1933,52.63712,20.30045,0,0,9229,98.8,0.6776643,45.8,608,3819,5344,35.5,0,7980,0.1218045,0.1330827,0.225188,0.2755639,0,0.004511278,11343
28065,28,28.50566,0,0,0,151.4963,76.78579,0,0,,8510,95,0.5744617,44.8,545,3344,4893,35.7,0,5786,0.0413066,0.1268579,0.2220878,0.3489457,0,0,9862
28066,28,27.04767,0,0,16.4582,147.4968,82.25784,0,0,0,16453,90.8,0.5696166,42.8,1129,6859,9749,43.9,0.2,14252,0.06357,0.1352091,0.2334409,0.3095004,0,0.000701656,10990
28067,28,43.25971,0,0,38.58025,174.3796,80.48289,0,0,,5333,96.6,0.6083881,41.2,328,1979,3392,0,0.1,3317,0.0518541,0.1022008,0.2113355,0.4000603,0,0.002411818,9316
28068,28,23.07866,0,35.33569,35.33569,184.8429,94.47525,0,0,,4424,97.7,0.6175836,47.5,344,1854,2309,0,0,3367,0.039798,0.1232551,0.2438372,0.2961093,0,0,9933
28069,28,20.76412,12.50313,12.50313,25.00625,134.721,66.62028,0,12.53918,,9774,96.5,0.5492079,50.3,594,4166,5697,53.3,0,9715,0.0669068,0.1486361,0.240247,0.2746269,0,0.000823469,12837
28070,28,40.36982,0,44.41155,59.2154,126.5937,79.5732,0,0,,8722,95.5,0.6397499,34.7,625,3678,4927,0,0,7827,0.0614539,0.1402836,0.2183467,0.2864444,0,0,10430
28071,28,23.66622,0,21.96836,43.93673,94.52662,70.4653,22.69117,0,0,24121,94.3,0.6009025,44,1488,11080,12798,52,0,29820,0.0778337,0.1594232,0.2339705,0.2176727,0,0.003152247,11566
28072,28,29.2666,0,0,0,115.8131,90.33424,0,0,,7319,96,0.6556971,47.3,443,2826,4373,0,0,5675,0.042467,0.1214097,0.2318943,0.3326872,0,0,11377
28073,28,19.84229,0,0,0,119.9672,94.25993,0,0,0,13246,96.7,0.5818561,50,781,5754,7250,64.1,0.2,11705,0.0869714,0.1454079,0.2257155,0.2739855,0,0,11146
28074,28,30.20758,0,23.55158,35.32737,237.7036,98.44292,0,0,,13940,92.3,0.564486,42.5,967,5350,8535,40.3,0.1,9937,0.0485056,0.1358559,0.2220992,0.3380296,0,0.000201268,9943
28075,28,30.94874,0,0,0,171.876,108.2182,0,0,,2629,0,0.5689046,42.5,165,1132,1458,0,0,2019,0.047053,0.1337296,0.2402179,0.2877662,0,0,9396
28076,28,28.73421,10.66553,42.66212,63.99318,164.7522,91.52899,0,10.74114,0,12428,95.5,0.6346154,43.6,703,4680,8015,28.3,0.1,12715,0.1104208,0.1331498,0.2145498,0.2953205,0,0.00086512,10732
28078,28,28.30092,0,25.65418,25.65418,122.7814,91.04197,0,0,0,17739,94,0.6146355,42.4,1041,7188,10276,20.9,0,18285,0.0643697,0.1500684,0.2416188,0.2603227,0,0.000164069,11115
28079,28,23.24814,2.909006,20.36304,34.90808,125.5181,88.03114,4.264756,2.996345,0,34406,93.9,0.5729743,44.6,2320,16081,18059,53.1,0.2,36025,0.0721721,0.1407911,0.2474948,0.2589035,0,0.001887578,10644
28080,28,34.27601,0,17.12915,25.69373,125.3724,62.15041,12.63584,0,0,13458,97.5,0.6574523,40.3,860,6186,7492,31,0,15450,0.1317799,0.132945,0.2267961,0.2448544,0,0.002653722,11154
28081,28,23.14986,0,15.8554,47.5662,249.2738,94.21371,0,0,0,9311,92.9,0.5959368,46.7,621,3987,4988,0,0,6750,0.0557037,0.1183704,0.2281481,0.3167408,0,0.000740741,10891
28082,28,38.94257,0,0,26.77376,140.7707,102.0588,0,0,,5493,94.7,0.6148618,36.9,375,2207,3114,0,0,3718,0.0613233,0.1097364,0.2227004,0.3232921,0,0,8176
28083,28,20.42809,0,0,0,104.9239,97.42937,0,0,0,2663,0,0.6048318,41.5,193,1159,1422,0,0.1,1549,0.0503551,0.1304067,0.2711427,0.2840542,0,0,11001
28084,28,38.11206,0,15.5739,46.72169,149.8669,74.93346,25.4842,0,0,5943,97.2,0.6301041,32.9,427,2498,3291,0,0,6244,0.0639013,0.1627162,0.2336643,0.2070788,0,0.004964766,9861
28085,28,35.4603,0,36.29764,72.59528,173.2655,84.7895,38.58025,0,0,9303,96.2,0.6303169,36.8,582,3503,5664,0,0,6635,0.0470234,0.1199699,0.2201959,0.3645818,0,0.000301432,10172
28086,28,28.65221,0,0,0,98.0873,65.39153,0,0,,1061,0,0.6468085,48.6,93,470,616,0,0,851,0.0493537,0.1222092,0.2620447,0.253819,0,0,7865
28087,28,42.0442,0,56.62514,56.62514,200.3685,149.7006,0,0,0,7287,89.2,0.6092995,34.7,509,3312,3869,0,0,6936,0.0807382,0.1398501,0.2014129,0.2279412,0,0.001009227,7940
28088,28,36.18683,0,22.79982,22.79982,174.0169,90.90437,0,0,0,6569,98.9,0.6337869,38.5,429,2646,3951,0,0,5169,0.0661637,0.1193654,0.2286709,0.3362353,0,0.001354227,9589
28089,28,23.00863,0,29.57049,29.57049,117.3709,76.50067,0,0,0,12291,93.7,0.5860456,41.8,728,5346,6891,40.71,0.1,16607,0.0848437,0.1406034,0.2695851,0.2271934,0,0.003552719,13132
28090,28,28.73476,15.12173,15.12173,60.48692,129.1755,72.77491,0,15.25088,,10101,96.1,0.6628536,45.3,595,4808,5223,42.3,0,9364,0.2124092,0.1342375,0.1892354,0.2240496,0,0.003737719,9128
28091,28,32.50794,0,0,0,250.6059,60.58603,0,0,,6352,98.7,0.6177215,41.1,428,2370,3837,0,0,4279,0.0488432,0.1154475,0.2145361,0.3846693,0,0,9339
28092,28,28.70066,0,0,0,106.9846,91.70106,0,0,,1216,0,0.5166113,43,94,602,686,0,0,948,0.0453587,0.1540084,0.2204641,0.2521097,0,0,10329
28093,28,24.93284,0,16.06942,16.06942,82.72702,72.12099,0,0,0,13680,95.2,0.5693814,47.5,894,5722,8052,45,0.2,14428,0.0775575,0.1470751,0.2364153,0.2608123,0,0.003465484,11434
29001,29,17.65868,0,18.2565,27.38476,157.7096,126.1677,0,0,0,8607,82.6,0.4767642,46.5,571,4067,4475,32.3,0.8,17938,0.0841231,0.1606645,0.254209,0.2160776,0,0.012598952,12611
29006,29,29.32432,0,0,0,136.7989,109.4391,0,0,,786,0,0.5302013,33.1,42,298,524,0,0.4,1547,0.0749838,0.177117,0.291532,0.1797027,0,0.00258565,14474
29007,29,15.95875,13.44447,13.44447,40.33342,155.704,148.462,30.80715,15.41782,0,5891,96,0.4911382,46.7,313,2539,3251,60.5,1.4,12844,0.0963874,0.1901277,0.2633136,0.149564,0,0.010822174,13544
29008,29,21.49274,0,85.3485,85.3485,78.83144,148.3886,0,0,0,1485,0,0.5723172,45,83,643,942,0,0.1,6266,0.0949569,0.1868816,0.2666773,0.1139483,0,0.001755506,13167
29009,29,34.41955,0,0,32.49919,139.7805,186.374,0,0,0,2465,95.8,0.5880184,42.1,188,1085,1295,0,0,3775,0.0553642,0.1271523,0.2222517,0.2564238,0,0.025165563,9074
29010,29,18.67966,0,38.06623,66.61591,129.4091,138.0364,24.5098,0,0,6041,95.5,0.5112835,45.7,405,2836,3318,0,0.1,20001,0.0630968,0.1451427,0.2678866,0.2535873,0,0.003699815,11704
29012,29,19.50502,0,0,15.82779,116.8352,198.985,0,0,0,4524,84.6,0.4524675,42.7,213,1925,2645,0,1.2,17781,0.0694562,0.1648389,0.2857544,0.2390754,0,0.016365784,15454
29014,29,15.8867,0,37.83579,37.83579,203.1439,183.7969,50.50505,0,,3281,0,0.5659259,45.4,198,1350,1880,0,0.4,4336,0.079797,0.1695111,0.236393,0.2038745,0,0.000691882,11488
29017,29,18.44057,0,70.05254,70.05254,181.0144,134.0203,0,0,0,10016,96.7,0.5692045,43.2,687,4689,5134,41,0.2,9264,0.0792314,0.1681779,0.2723446,0.2040155,0,0.022560449,12317
30002,30,25.04649,0,21.66847,59.5883,115.5424,79.94875,0,0,0,15805,93.1,0.5697127,48.4,990,6161,9727,0,0,35410,0.065264,0.1616493,0.270658,0.2629201,0,0.002598136,14041
30004,30,15.47264,0,17.15678,17.15678,157.4141,78.49021,0,0,0,36852,87,0.5720953,35.2,2373,16284,20973,48,0,34828,0.0807396,0.1517457,0.2499713,0.2703285,0,0.001148501,11963
30005,30,20.02801,2.173771,15.2164,41.30165,137.2484,67.09355,0,2.195052,0,48871,90,0.6218498,47.1,3107,22737,26543,37.5,0.1,74929,0.1578294,0.1582164,0.2494094,0.2057548,0,0.006312643,13611
30010,30,18.99147,0,16.29461,35.84813,120.1162,65.47852,11.11111,0,0,28179,85.2,0.5429372,40.3,1934,12134,16205,59.8,0.1,38592,0.0811826,0.1561204,0.2647699,0.2401793,0,0.001451078,12935
31001,31,22.77329,1.33023,20.61856,34.58596,131.3675,83.38845,4.74631,0,2.899727,160150,87.3,0.5243657,33.3,8820,62239,101066,83.8,17.5,224327,0.1039732,0.1854748,0.2455835,0.2366679,0.68327932,0.174660206,16016
31005,31,22.03668,0,7.560579,20.79159,119.9694,70.45541,4.444445,0,0,48866,80.3,0.4904799,34.4,2944,19065,30103,54,8,95089,0.0851308,0.1552861,0.2297532,0.3081639,0.227849699,0.053455184,15536
31006,31,20.89878,3.271662,36.8062,53.98243,109.3337,81.91126,12.7421,3.117077,4.082799,106714,86.9,0.512993,31.1,6722,47410,62020,72.8,12.2,138053,0.0994256,0.1657045,0.2501938,0.2259495,0.603644977,0.16950012,12560
31015,31,17.36638,1.139688,12.91646,26.21282,119.7598,56.47388,3.182484,1.201909,0,108166,89.2,0.5166875,40.4,5782,46442,63151,35.7,3.1,433203,0.0786698,0.1455438,0.2270552,0.3226524,0.739590908,0.027252812,15598
31017,31,17.4154,1.755495,33.3544,45.64286,125.9473,72.76419,2.778704,0,9.266982,58891,88.8,0.5271835,36.6,3929,27296,32182,49.8,15,65294,0.0868533,0.1526633,0.2623671,0.2406959,0.406086317,0.148129997,13961
31021,31,15.67636,1.43575,17.229,27.27925,126.8528,59.81526,8.358409,1.466426,0,63274,89.9,0.5418267,36.2,3723,26813,37521,50.8,0.9,91607,0.0874278,0.1748447,0.2687567,0.2203871,0.271846038,0.013416005,16716
32001,32,18.96403,0.8629294,13.23158,29.91489,100.9357,101.4736,3.085943,0.6207826,9.559316,263406,89.2,0.5262765,57.1,16008,136814,126333,92,1.8,480577,0.1000901,0.1886649,0.2668729,0.1825119,0.956015373,0.027317163,13594
32002,32,37.70891,0,0,44.92363,112.8802,178.2319,0,0,,2946,91.3,0.5744843,29.9,209,1309,1465,0,1.1,2563,0.0616465,0.1190012,0.2863832,0.2645338,0,0,8537
32003,32,25.30099,0,22.76608,36.42572,159.68,127.1586,2.353052,0,0,58293,84,0.4424442,49.6,3537,30996,26663,68.7,3.6,57849,0.0945565,0.1484036,0.2221819,0.2296496,0,0.021314111,10550
32004,32,36.53186,0,16.39882,32.79764,137.0917,138.2943,10.63603,0,0,13737,93.7,0.5774008,37.1,1239,6602,7032,59,0.5,12925,0.0688588,0.1367118,0.2550097,0.2526886,0,0.002940039,10076
32005,32,28.47754,0,23.19163,37.10661,106.2151,115.1016,0,0,0,33454,88.2,0.45326,46.3,2020,16902,15699,72.5,5.5,42207,0.1110953,0.1837136,0.2156041,0.183453,0,0.068661596,9843
32006,32,38.64091,0,0,0,167.3013,184.6083,0,0,,3002,98,0.5728302,35.5,205,1325,1611,0,0.1,2252,0.0519538,0.125222,0.2215808,0.3454707,0,0.001776199,8896
32007,32,31.96353,2.229978,23.41476,34.56465,101.4827,75.54596,15.59298,2.297266,0,60407,86.3,0.5183548,41.7,3799,33942,26157,56.3,2.3,135510,0.1399528,0.1718692,0.2215482,0.1627555,0.660231717,0.015637222,9374
32008,32,23.80803,4.581167,4.581167,20.61525,153.3935,107.0268,12.68778,4.705993,0,51106,88.3,0.5387052,40.6,3807,26198,24639,73.9,2.1,48605,0.0756712,0.147454,0.2312108,0.2429997,0,0.017817097,10490
32009,32,35.15882,0,7.744434,11.61665,155.011,111.9524,0,0,0,18712,93.6,0.6002793,37.5,1463,9309,9404,37.3,0.5,27676,0.0853086,0.1324252,0.2416173,0.2333791,0,0.006612227,9381
32010,32,52.86516,0,44.67277,67.00916,132.5808,215.9173,0,0,,5897,86.6,0.5720736,24.5,457,2879,2485,0,0.1,4156,0.0774783,0.1619346,0.2319538,0.223051,0,0,6529
32011,32,44.51728,114.1553,0,114.1553,140.8451,102.4328,0,114.1553,,1678,0,0.6013746,41.6,147,873,998,0,0.1,987,0.0607903,0.1114488,0.2107396,0.331307,0,0.006079027,9731
32012,32,31.51622,0,29.5421,44.31314,215.0474,129.6176,0,0,0,5122,91.8,0.5520033,35.8,388,2471,2464,69.3,0.2,5958,0.0901309,0.1545821,0.226754,0.1997315,0,0.006713662,10092
32013,32,15.99675,1.777367,14.21894,23.10577,90.67929,132.9135,2.337869,0,30.55301,54351,89.2,0.4882487,44.8,3513,29018,26019,79.6,4.9,55765,0.0874384,0.1594907,0.2263248,0.1948893,0,0.043486058,10025
32014,32,36.68128,0,11.49954,22.99908,110.1574,134.4778,0,0,0,7996,94,0.5943234,38.2,633,3488,4241,0,0.2,12219,0.0636713,0.1435469,0.2686799,0.2687618,0,0.007201899,10701
32016,32,38.85709,0,28.26456,42.39684,161.571,118.0711,27.16653,0,0,9842,86.5,0.5735203,38.6,752,4849,4825,68.7,2,18110,0.0668139,0.1218112,0.2078962,0.3109884,0,0.013970182,8116
32017,32,48.58546,4.435442,26.61265,45.8329,128.6428,266.2788,19.67066,5.815982,0,36675,79.2,0.5547842,27.8,2790,21320,14693,47.5,0.9,60686,0.1059717,0.1696108,0.2161454,0.1232245,0,0.003097914,6628
32018,32,80.23009,0,43.84042,43.84042,229.8939,249.0517,0,0,,5689,91.3,0.6518325,16.7,580,3056,2628,0,0,4264,0.0844278,0.1329737,0.2373358,0.2523452,0,0,7021
32019,32,20.90477,0,6.653508,13.30702,88.64597,108.2543,3.399279,0,0,36862,87.1,0.4683959,54.1,2148,20472,16878,67.4,3.9,51928,0.1094207,0.1858535,0.2285087,0.1679633,0,0.052977199,10053
32020,32,35.01793,10.16673,40.66694,91.50061,144.6784,156.1381,11.59017,10.41558,0,12343,87.6,0.6099093,35.2,980,5732,6341,66.3,1.1,10823,0.0715144,0.1362838,0.2555668,0.2638825,0,0.015337707,9461
32021,32,61.01934,0,18.77758,37.55516,141.1851,214.9291,14.31025,0,0,24288,73.5,0.5274885,23.2,2038,13060,10242,0,0.2,34365,0.0948349,0.164266,0.2455405,0.1725884,0,0.002095155,7859
32022,32,27.72353,0,47.71751,63.62335,150.9675,120.1128,10.19368,0,0,16378,92.3,0.6442605,41.4,1187,8093,8116,59.9,0.3,16702,0.1554904,0.1491438,0.2042869,0.2163813,0,0.010597533,9254
32023,32,71.36343,3.029844,27.26859,42.41782,87.68862,148.4789,8.230453,0,0,13749,82.5,0.6160761,22,1192,7676,5824,18.1,0.1,63319,0.0728691,0.1924857,0.2483773,0.1666009,0.590565233,0.013597814,10849
32024,32,29.71825,1.180317,37.77015,49.57331,89.09394,191.3122,10.94619,2.040941,0,54510,86.1,0.5002198,43.9,3656,29567,23166,52.4,0.8,91605,0.0863381,0.1703182,0.2348125,0.1482452,0,0.004901479,8911
32025,32,59.7028,0,9.344048,18.6881,165.9826,153.9111,12.30012,0,0,23553,87.7,0.6449798,27.3,1946,11912,10725,58.9,0.3,25743,0.0989007,0.1718914,0.2406868,0.1869634,0,0.00683681,8149
32026,32,32.35197,1.516461,21.23046,27.2963,97.47846,115.0602,6.083835,1.580003,0,44568,87.2,0.5447543,48.6,3076,22590,22194,77.1,0.5,98928,0.0834142,0.1648067,0.3117419,0.1806566,0.637736536,0.0058022,15327
32027,32,40.94174,0,35.79098,71.58196,272.6517,163.2829,0,0,0,6451,89.1,0.4916176,33.1,347,2207,4240,66.6,0.3,9912,0.0465093,0.0982647,0.1966303,0.4599475,0,0.0041364,10124
32028,32,48.74452,0,24.818,49.636,119.2979,137.1926,0,0,0,10410,90.5,0.568474,34.4,775,5367,4583,51.8,0.5,14764,0.112842,0.1626253,0.2369277,0.1842319,0,0.01049851,9154
32029,32,72.77721,0,60.61831,85.87593,117.0455,147.847,0,0,0,15854,88.7,0.6408232,24.9,1441,8358,7015,0,0.3,23118,0.0779047,0.1461199,0.28839,0.1983303,0,0.002984687,9158
32030,32,47.96822,0,60.35914,75.44892,127.8862,137.187,21.36752,0,0,6607,89.4,0.5736102,29.7,570,3274,3044,0,0.2,10285,0.0635877,0.1566359,0.2601847,0.1990277,0,0.003694701,8950
32031,32,32.93464,0,0,22.78423,279.6862,155.0435,0,0,,5989,98.3,0.5834842,39,478,2761,3265,54.6,0,4124,0.064258,0.1304559,0.2475752,0.2815228,0,0,10603
32032,32,30.9514,1.732472,15.59225,43.31179,111.7862,158.3919,3.157164,2.097052,0,39313,84.9,0.5073223,36.5,2893,21783,16687,46,0.3,69029,0.0302626,0.0563386,0.0822843,0.0581495,0,0.011038839,9057.90207
33002,33,24.40256,2.272108,13.63265,24.99318,138.7877,76.29872,3.780147,2.288068,0,44372,92.9,0.6475931,43.5,3069,20919,23113,20,0.2,50470,0.163721,0.1274024,0.2276402,0.2214385,0,0.005270458,9907
33003,33,16.63942,3.420289,19.59733,36.51389,147.3737,96.90957,1.680031,3.175232,4.00074,1431884,86.1,0.4892374,32.9,80425,596510,890427,100,11.5,1203789,0.1141762,0.178469,0.2358993,0.1962221,1,0.37518286,10535
33005,33,18.961,5.161823,15.48547,41.29459,156.157,77.13096,3.99968,5.347165,0,80137,89.7,0.5893108,39.3,5143,35606,44858,40.7,0.6,84234,0.106406,0.1448228,0.238431,0.2332075,0,0.009604198,10595
33006,33,18.16378,1.439719,12.95747,24.47522,135.3148,67.16499,2.181787,1.478787,0,74359,92.1,0.5903701,36.4,4709,32046,42267,47.7,1.8,82313,0.0979918,0.1726459,0.2411041,0.2255294,0,0.038523684,11671
33007,33,15.75469,0.8207552,19.69813,35.29248,136.3957,69.93301,5.73842,0.8418359,0,145594,90.7,0.5714402,38.2,8706,61457,85225,57.1,0.9,141895,0.1096022,0.1493992,0.2370485,0.2519257,0,0.016195074,11287
33008,33,15.72368,0,19.19938,26.39915,131.7199,55.46941,1.61015,0,0,99081,88.1,0.5590329,42.6,5971,43967,55259,74.8,2.6,95195,0.1014969,0.1562582,0.2450024,0.243059,0.699133358,0.053868375,12069
33009,33,18.89773,0,28.67478,39.70355,136.0289,70.60546,18.24285,0,0,43992,91.5,0.5922473,41.7,2970,18987,24102,21.2,0.5,51768,0.0832367,0.1576843,0.254327,0.226781,0,0.007610879,11830
33010,33,23.45935,1.465889,20.52244,32.24955,104.7949,58.58788,6.694336,1.503533,0,73406,85.1,0.4780572,37.4,4199,37142,36445,34.4,3.6,85969,0.1507753,0.1957217,0.2313159,0.1730042,0,0.042422269,11444
33011,33,18.02617,6.353644,12.70729,40.23974,134.7397,69.63228,11.6171,6.669483,0,47175,89.4,0.5637789,37.5,3268,19254,28704,23.4,3.2,62982,0.0826109,0.1475818,0.2673939,0.2577721,0,0.037931473,14044
33012,33,16.9684,4.992387,29.95432,52.42006,146.547,68.96329,0,5.046809,0,41461,89.3,0.5990026,40.6,2737,19050,22004,55.5,0.2,48963,0.1697608,0.1525846,0.2311746,0.1982517,0,0.008291976,11228
33013,33,23.2275,2.620202,10.48081,15.72121,157.5552,79.27306,31.03662,2.656325,0,43877,91.3,0.5987716,40.7,3143,18887,24807,20.7,0.4,47225,0.106342,0.131477,0.2443833,0.2668078,0,0.005590259,11180
33016,33,25.79885,0,33.42358,36.76593,155.7969,77.89844,0,0,0,35167,85.9,0.5687602,37,2395,15365,19752,23.6,0.3,37152,0.087613,0.1673934,0.25934,0.2422211,0,0.027670112,11354
33017,33,30.50274,2.485028,27.3353,39.76044,175.5623,92.04959,0,2.623295,0,45177,86.9,0.5726401,32.5,3150,19927,24183,41.5,0.1,46540,0.1067684,0.1784916,0.2437043,0.2150408,0,0.036205415,9771
33018,33,18.05222,2.079607,12.47764,20.79607,153.2351,67.46717,10.41233,2.105706,0,51031,88.6,0.5755902,33.5,3218,20459,31175,63,0.6,54191,0.0886863,0.1497297,0.2450038,0.2579395,0,0.013212526,11330
33020,33,19.3742,0,29.02664,38.70219,135.7763,73.75957,0,0,0,31592,81.8,0.5389817,34.1,2132,12570,19070,27.6,2.8,44739,0.0956883,0.1635486,0.2523302,0.255303,0,0.047810635,12722
33021,33,23.13222,0,51.62622,77.43934,174.3091,112.4575,0,0,,4591,86.1,0.5953928,38.9,293,1693,2568,0,0.1,5279,0.0742565,0.1329797,0.2716424,0.3047926,0,0.003788596,11682
33022,33,16.35439,1.731542,15.58388,31.16775,139.8323,68.42857,12.63967,1.738163,0,66651,90.6,0.5751996,35.7,4110,27806,38909,59.2,0.1,65797,0.0954603,0.1437756,0.2450264,0.2595103,0.016490114,0.002583704,10543
33023,33,20.27407,3.626123,20.54803,37.46993,147.7588,75.32446,1.830094,3.675885,0,88182,87.2,0.5687891,39.3,5818,37833,49676,42.7,0.3,110943,0.139441,0.1888177,0.2160929,0.1806784,0,0.06003984,11160
33024,33,17.18403,2.51609,17.56128,34.24963,129.1838,74.70821,0.0773453,2.208395,3.102912,2642661,83.8,0.4889345,32.4,146495,1117031,1611158,100,14.1,2300664,0.1041538,0.1761496,0.248899,0.2086398,1,0.379725158,12388
33025,33,26.54767,4.179204,33.43364,58.50886,111.1208,70.71326,18.10938,4.204684,0,23064,86.7,0.5682031,34.8,1571,10674,12137,15.6,0,26796,0.0878489,0.1659949,0.2322362,0.2086132,0,0.003470667,10455
33026,33,17.07237,2.059096,12.35458,20.59096,144.1483,63.37808,37.83579,2.095074,0,43675,85.3,0.5608904,40.3,2977,20036,24524,33.5,1.9,62372,0.1521837,0.1669018,0.2422401,0.1943019,0,0.023840826,12585
33027,33,19.08638,3.426829,10.28049,23.9878,116.6147,70.76391,51.01173,3.453575,0,54406,89.3,0.6119149,41.7,3579,25850,28471,47,0.6,69120,0.1540365,0.155599,0.245298,0.1934462,0,0.010185185,12334
33029,33,18.36667,2.345216,14.07129,32.83302,157.7337,73.94601,576.4411,2.374902,0,57803,90.2,0.570412,33.3,3193,22205,36144,59.9,0.4,51981,0.0823763,0.1466882,0.2323157,0.2901253,0,0.008753198,11640
33031,33,24.04963,3.2082,18.84818,39.43413,140.5248,110.6463,1.084656,2.873665,3.272573,1715136,82.4,0.4294175,42.4,68193,654426,1166517,100,23.4,1487536,0.0978874,0.2167538,0.2949085,0.2246675,1,0.220286433,27862
33036,33,15.61399,2.574069,11.1543,29.17278,112.598,69.46062,0.9874203,1.872747,11.40381,183676,89.5,0.5500339,37.4,11267,79526,107382,50.7,5.2,307647,0.1064467,0.1733545,0.2644167,0.179654,0.233332358,0.072303647,15198
33037,33,17.36371,0,11.40023,28.50058,123.1755,80.33187,9.556575,0,0,34391,87.2,0.5542651,34.1,2295,14982,19386,34.7,4.3,41846,0.0962099,0.1784878,0.2483391,0.2077379,0,0.065621565,11776
33038,33,18.48645,1.885227,23.56534,37.70455,128.9254,69.36246,5.372301,1.903094,0,86129,89.7,0.5910246,36.1,5739,39352,46248,42.3,0.2,121771,0.1318048,0.1663697,0.2395726,0.1842803,0.020990219,0.005732071,11792
33039,33,22.93665,2.352277,11.76138,23.52277,161.9032,74.17104,10.21242,2.37716,0,51926,93.2,0.642567,41.2,3508,22407,29842,30.7,0.3,60517,0.1601368,0.1306245,0.2376192,0.2378505,0,0.012591503,11657
33042,33,15.65891,1.563111,23.44666,37.51466,132.231,66.06342,2.43238,1.633974,0,142905,89.2,0.5950946,38.6,8551,61728,82307,64.6,1.7,154429,0.127748,0.167339,0.2449346,0.2201853,0.578958615,0.033277429,14031
33045,33,22.78231,0,18.91601,32.85413,146.0127,77.38215,0,0,0,111294,88,0.6042464,37,7557,53551,57148,44.4,0.1,111974,0.163538,0.147436,0.2293836,0.2073606,0,0.01578938,10346
33046,33,17.21275,0.6986948,12.57651,23.05693,108.2737,55.42328,5.381552,0.7077692,0,89643,88.5,0.5760134,39.8,5551,39447,50351,48.2,0.9,181276,0.1034776,0.1796377,0.2770251,0.1829089,0.28787043,0.013862839,15644
